,datetime,shape,duration (seconds),comments,latitude,longitude ,date,time
65264,8/12/1996 13:00,disk,900,Very large dark grey object  over small community in Western New York frightens non U.F.O believers.,42.9033333,-78.755,1996,13:00
66429,8/15/1996 14:30,triangle,120.0,I happened to look out my back window and was shocked to see a huge triangular shaped craft at a very high altitude.,60.7922222,-161.7558333,1996,14:30
55367,7/1/1996 23:00,triangle,60,Enough time has lapsed that my apprehension has waned. This was observed by xxxxxxxxxxxxxxxxxxxxxxxxxxxx&#44 on date stated. I was at &#39Ced,47.8555556,-121.9697222,1996,23:00
1923,10/15/1996 03:00,triangle,300,It was floating right above the tree tops over the houses about 75 feet from the tops os the houses.,30.2669444,-97.7427778,1996,03:00
55364,7/1/1996 22:00,disk,120,Stewart County sighting in 1996&#44 New Story Never Heard Before Til Now. &quot; I was as close as 30 yards away&quot;,32.0508333,-84.7991667,1996,22:00
54031,6/7/1996 22:00,triangle,240,a triangular craft app 300 ft wide moved in an easterly direction  very slowly app 200 ft off the ground with no lights on itat abo,39.2475000,-114.8877778,1996,22:00
41595,5/1/1996 01:00,triangle,600,I saw three triangle shaped craft fly over my neighborhood.,43.1547222,-77.6158333,1996,01:00
41596,5/1/1996 01:30,triangle,900,Bright lights at night in the desert that hovered over the road&#44 then sped away.,43.5863889,-119.0530556,1996,01:30
41599,5/1/1996 12:15,disk,180,Huge black object with giant lights hovers over Pittsburgh.,40.8611111,-79.8955556,1996,12:15
64949,8/1/1996 22:15,disk,600,A news story on 10 o&#39clock Fox News Baltimore broadcast stated that there had been a current UFO sighting on west side of town,39.3227778,-76.7283333,1996,22:15
623,10/1/1996 05:30,triangle,180,Low-flying triangular object,39.2275000,-83.2705556,1996,05:30
70142,8/28/1996 20:15,triangle,2700.0,Looked out window of my house on a clear night at dusk and saw what looked liked a LARGE Triangular or boomerang type thing appearing l,47.7625,-122.2041667,1996,20:15
76044,9/20/1996 17:00,disk,18000.0,I am providing approx. time and dates. I was out our home in the county line road between Coweta and Broken Arrow Oklahoma. I had stepp,35.9516667,-95.6505556,1996,17:00
13032,11/26/1996 03:20,disk,60,miles to the east we saw 5 discs in a semi arc. they were the size of a dinner plate. color that of a lighter flame&#44 yellow. the clouds,29.2105556,-81.0230556,1996,03:20
79281,9/5/1996 01:00,triangle,30.0,Large black triangle&#44 lights on the corners. Moving 3 or 4 mph right above the treetops. Faint humming noise. 500 Lights On Object0,35.5869444,-80.4630556,1996,01:00
61618,7/4/1996 12:00,triangle,120,It was a ball of white light that changed to triangular red and blue lights and then again to a ball of red light.,40.4777778,-74.2911111,1996,12:00
4634,10/26/1996 20:30,triangle,300,Triangluar object moved very slowly over the trees appr. 100 yards from me without a sound&#44 stopped&#44 tipped up and lowered itself into,31.1277778,-92.0661111,1996,20:30
19533,1/22/1996 11:00,triangle,360,OBJECT MOVED IN A WAY THAT NOTHING CAN&#33IT APPEARED TO SPIN AND TUMBLE AT THE SAME TIME&#44BUT THE MOTION LOOKED LIKE &quot;STOP ACTION&quot;&#44SO THAT,33.8702778,-117.9244444,1996,11:00
64946,8/1/1996 21:30,triangle,40,It was the same night that a triangle was seen over Pheonix Az. Summer 1996 I beleive. I heard about it after I saw this thing. I was l,37.3636111,-118.3941667,1996,21:30
64943,8/1/1996 20:30,triangle,900,large triangular object&#44 black with small red and white lights. Hovered for 10 minutes at 500ft elevation,42.8741667,-77.2883333,1996,20:30
64941,8/1/1996 19:00,triangle,180,Large low flying triangle in oklahoma,33.9938889,-96.3705556,1996,19:00
64939,8/1/1996 17:00,triangle,180,Black Triangle in sky about 35 mi south of NORAD,38.2544444,-104.6086111,1996,17:00
64935,8/1/1996 00:00,disk,90,Craft above power Lines,45.4872222,-122.8025,1996,00:00
17271,12/1/1996 21:00,triangle,120,My dad and I saw a UFO at night when we where looking at the stars.,47.6063889,-122.3308333,1996,21:00
50955,6/22/1996 22:30,triangle,120,A rather large triangular shaped disk was noticed about 800 yards away hovering at the level of tree tops.  Me and a friend began to ex,38.9938889,-80.2322222,1996,22:30
52917,6/30/1996 24:00,disk,20,Circular metallic ship&#44 dome top&#44 5-6 circular green lights on the bottom,40.4811111,-74.4836111,1996,24:00
36051,4/1/1996 23:00,triangle,1800,The Westchester Triangle 96?,41.0408333,-73.715,1996,23:00
60756,7/30/1996 22:00,triangle,240,Clearly observed a triangular craft outfitted with three bright lights.  Object made no sound and floated perfectly still for around fo,34.7694444,-92.2669444,1996,22:00
60755,7/30/1996 14:00,triangle,90,White&#44 triangular object (shaped like a long&#44 narrow paper airplane) observed moving silently in broad daylight.,30.7619444,-86.5705556,1996,14:00
13755,11/30/1996 07:00,disk,120,South Texas migrant worker sees &quot;flying disk&quot; while deer hunting.,26.2466667,-98.4811111,1996,07:00
64177,8/10/1996 22:45,triangle,600,Orange triangular object&#44 very distant&#44 very slow&#44 binocular brightness.,47.6063889,-122.3308333,1996,22:45
12874,11/25/1996 22:15,triangle,30,Triangular Shaped Object Hovering Over Frozen Lower Gar Lake No More Than 1500ft (Aprox 1/4 Mile Away) From Bridge I Was Standing On. ,43.3727778,-95.1236111,1996,22:15
66438,8/15/1996 22:00,triangle,1800.0,3 triangular objects with green lights&#44 making no sound&#44 heading east over Welfleet drive-in.,41.9375,-70.0333333,1996,22:00
49081,6/15/1996 23:00,triangle,15,Triangular shape blocking out stars in front of the Milky Way.,38.1916667,-120.8280556,1996,23:00
49077,6/15/1996 22:00,triangle,10,UFO (or something) seen in Lodi&#44 CA (1996),38.1302778,-121.2713889,1996,22:00
49071,6/15/1996 21:00,disk,30,Unidentified Disc in plain sight&#44 1000 ft away&#44 for 30 seconds,33.6188889,-117.9280556,1996,21:00
49070,6/15/1996 21:00,circle,45,Daylight causing blue orb in Illinois,40.1536111,-88.9644444,1996,21:00
49069,6/15/1996 19:00,circle,600,huge round black object with huge lights spotted in sky over Butler Co. PA,40.8611111,-79.8955556,1996,19:00
36050,4/1/1996 23:00,disk,36000,Made Eye Contact....,39.2372222,-119.5919444,1996,23:00
39131,4/26/1996 12:30,disk,300,At school my friend and I saw ufo hovering back and forth behind a radio anntena&#44 to slow for plane too fast turning for chopper. It wa,26.2030556,-98.2297222,1996,12:30
80117,9/9/1996 05:30,disk,30.0,Unable to sleep&#44 looking out window&#44 became aware of something coming over top of building&#44 lit from beneath&#44 almost luminescent. Slowl,32.0833333,-81.1,1996,05:30
67622,8/19/1996 05:20,disk,2700.0,It was daylight on approxiamately 8/19/96  I just had graduated high school in June and i was living at home with my parents i was not,41.76,-70.0833333,1996,05:20
56839,7/15/1996 23:30,circle,30,red flashing light crossing clear night sky west to east  horizon to horizon at a speed 5 to 10 times faster than any jet i ever saw.,40.9294444,-100.1602778,1996,23:30
16330,11/9/1996 12:00,triangle,120,3 Silent Black Triangles flying in a One Sided Formation with Dim Lights in the shape of a V on the bottom,41.3436111,-86.3097222,1996,12:00
16329,11/9/1996 02:00,disk,300,Disk-shaped craft spotted hovering in the sky,42.9275000,-123.28,1996,02:00
49058,6/15/1996 00:00,circle,300,Large disc shaped UFO just over our house&#44 no sound. 3  red lights in a triangle underneath. It was huge.,35.9130556,-79.0561111,1996,00:00
74286,9/14/1996 18:00,disk,900.0,my friend and i saw a blurry white shape&#44 &#39bobbing&#39 far off in a blue sky. we got the binoculars and with those saw that it was a class,41.6005556,-93.6088889,1996,18:00
56836,7/15/1996 22:00,triangle,10,Triangular shapes that only I could see.,42.5000000,-96.4,1996,22:00
56834,7/15/1996 22:00,circle,20,3 sets of 4 orange circles or discs traversing the sky from west to east,39.9258333,-75.12,1996,22:00
74287,9/14/1996 20:00,disk,300.0,Full moon or just after (that time) 8 to 8-30 pm. Two seperate occasions&#44 the first a month earlier. Disc shaped&#44 no lights&#44 featureles,40.6422222,-116.9333333,1996,20:00
56830,7/15/1996 17:15,triangle,300,triangular shaped object seen on separate occasions in different states,41.2097222,-74.6080556,1996,17:15
74288,9/14/1996 20:30,disk,5.0,Large craft hovers over car. witnessed by 4 individuals in two seperate locations&#33,39.4938889,-74.4575,1996,20:30
26358,2/14/1996 21:30,circle,1200,Circular object follows car&#44 4 witnesses.,46.0441667,-95.2911111,1996,21:30
49066,6/15/1996 13:30,disk,300,6 spaceshuttle technology schemed saucer shaped vehicles seen over Aberdeen&#44Md in summer of &#3996.,39.5094444,-76.1644444,1996,13:30
26356,2/14/1996 18:30,circle,1200,UFO chases car 8 miles. 4 witnesses. Several sightings afterward. 500 Lights On Object0: Yes,46.1530556,-95.3286111,1996,18:30
36045,4/1/1996 18:00,triangle,180,low elevation above trees hovering&#44 no sound. triangle shape.dull metalic color w/ 3 pulsating dim lights on each corner. calm experien,36.0505556,-93.5183333,1996,18:00
32661,3/21/1996 24:00,triangle,600,Back in March 21&#4496 whil photographing the night sky whth my Sears VHS Camcordor&#44 I filmed what I thin might be a black triangle. I,41.9438889,-85.6325,1996,24:00
73815,9/12/1996 11:00,disk,10800.0,Saturn/top shaped round disk with black ring circumscribed in bottom and 3-4 companion blobs,34.5361111,-117.2902778,1996,11:00
56825,7/15/1996 00:35,triangle,20,Witnessed A Black Triangle Craft Over Utah,40.8894444,-111.88,1996,00:35
18919,12/19/1996 16:30,triangle,3600,This was the most usual sight I have ever seen&#44 I swear to God.,35.1858333,-86.1122222,1996,16:30
47634,6/1/1996 14:00,triangle,300,Two contact incidents of Black&#44 Shiny&#44 Triangular Craft that hovered just above tree line emitting low hum.,47.2572222,-122.7572222,1996,14:00
47637,6/1/1996 20:00,disk,3600,Light&#39s in Triangle Fromation,31.7586111,-106.4863889,1996,20:00
47638,6/1/1996 20:00,triangle,120,Diamond broach shape over Eugene&#44 OR.,44.0522222,-123.0855556,1996,20:00
10899,1/1/1996 03:30,triangle,240,3:30 in the morning observe a black triangular shaped craft fly directly over Key Largo  Fl. aproximately one tholusand ft. up and 2000,25.0861111,-80.4475,1996,03:30
47646,6/1/1996 22:30,triangle,300,Triangle Shaped UFO after a weeks storm 1996 in Midwest City&#44 OK.,35.4494444,-97.3963889,1996,22:30
73426,9/1/1996 17:00,disk,60.0,Saucer skirts clouds&#44 disappears,33.2097222,-87.5691667,1996,17:00
48027,6/12/1996 12:00,triangle,1800,Winged Being and Ufo Sighting in PA.,40.2413889,-75.2841667,1996,12:00
8640,11/12/1996 22:30,triangle,300,Black triangle in the mountains of Idaho,44.7316667,-116.08,1996,22:30
74061,9/13/1996 20:30,triangle,240.0,Triangle shaped&#44 low-flying&#44 slow&#44 silent Stealth fighter sized object with a red&#44 revolving light on bottom.,30.2669444,-97.7427778,1996,20:30
8165,11/1/1996 19:00,triangle,40,Massachsuetts - 1996 - Very Clear&#44 Unmistakable&#44 Evening Sighting,42.8305556,-71.0027778,1996,19:00
1239,10/13/1996 20:00,triangle,3,very large V shaped craft flys from horizon to horizon in 3 seconds&#44 very low and silent (Los Angeles),34.1591667,-118.5002778,1996,20:00
1237,10/13/1996 15:00,circle,30,large metallic object crashed in woods in astoria oregon.,46.1880556,-123.83,1996,15:00
1236,10/13/1996 06:00,circle,2400,ALIEN CONTACT THROUGH DREAMS,29.6513889,-82.325,1996,06:00
1235,10/13/1996 03:19,triangle,2400,At 3:19 am&#44 bright light seen outside window and then one small tugboat triangular shaped aircraft seen over the house and then both oc,39.5297222,-119.8127778,1996,03:19
52916,6/30/1996 22:30,disk,600,disk shape object with beam,39.5533333,-77.9952778,1996,22:30
63902,7/9/1996 23:30,triangle,1800,The object looked like a triangular shaped solid welder&#39s arc.,38.6272222,-90.1977778,1996,23:30
52911,6/30/1996 07:00,disk,7,Comet sighting PLUS&#33,39.8022222,-75.0644444,1996,07:00
6639,10/6/1996 15:00,triangle,1200,Boomerang-shape&#44 &quot;dividing&quot;? objects.,40.7141667,-74.0063889,1996,15:00
43510,5/21/1996 01:00,triangle,180,triangular ufo over burgettstown&#44pa,40.3819444,-80.3930556,1996,01:00
6638,10/6/1996 13:00,triangle,1800,Boomerang Shaped Objects w/ dark &amp; light color scheme,37.7750000,-122.4183333,1996,13:00
44227,5/25/1996 23:00,triangle,6,Silent&#44 dark triangle shaped UFO sighting,39.7286111,-121.8363889,1996,23:00
47627,6/1/1996 02:50,circle,6,Formation of 5-6 circular disks appears connected only edges illuminated orange/red no sound and traveled south to north in 5 seconds,39.9180556,-75.0716667,1996,02:50
10902,1/1/1996 21:00,triangle,300,TRIANGLE SHAPED SHADOW BLOCKS OUT STARS,34.6291667,-78.6055556,1996,21:00
47630,6/1/1996 05:30,triangle,1,two small triangular craft very fast and absolutly silent,39.0347222,-76.9077778,1996,05:30
43312,5/20/1996 16:00,disk,300,Interaction with an unknown silent object which tumbled in a straight line away and up at a shallow angle to where a silver dot was.,40.8566667,-74.1288889,1996,16:00
62795,7/5/1996 18:15,circle,40,the object floted inplace&#44 then circled the clouds at an increasing in speed. then speed off. It was red in color.,42.1013889,-72.5902778,1996,18:15
28166,2/23/1996 20:15,triangle,120,At 20:15 Pacific time on 2/23/96&#44 while out on balconywith telescope&#44 looked west&#44 south west&#44and saw 3 triangularshaped objects with a,34.0522222,-118.2427778,1996,20:15
13934,1/13/1996 21:00,triangle,300,Sighting over Selma Oregon,42.2791667,-123.6147222,1996,21:00
8168,11/1/1996 23:00,circle,2,Saw an extremely fast white dot (similar to a slow moving satalite but very fast) Zoom across the Puget Sound sky.North to South,47.3225000,-122.3113889,1996,23:00
